"","Run","Experiment","Sample.Name","SRA_study","BioProject","GEO_Accession..exp.","source_name","Strain","PAO1","PA14","PAK","ClinicalIsolate"
"180","SRR7938979","SRX4774144","GSM3405612","SRP162817","PRJNA493733","GSM3405612","Lab culture","PAO1",TRUE,FALSE,FALSE,FALSE
"181","SRR7938980","SRX4774145","GSM3405613","SRP162817","PRJNA493733","GSM3405613","Lab culture","PAO1",TRUE,FALSE,FALSE,FALSE
"182","SRR7938981","SRX4774146","GSM3405614","SRP162817","PRJNA493733","GSM3405614","Lab culture","PAO1",TRUE,FALSE,FALSE,FALSE
"183","SRR7938982","SRX4774147","GSM3405615","SRP162817","PRJNA493733","GSM3405615","Lab culture","PAO1",TRUE,FALSE,FALSE,FALSE
"184","SRR7938983","SRX4774148","GSM3405616","SRP162817","PRJNA493733","GSM3405616","Lab culture","PAO1",TRUE,FALSE,FALSE,FALSE
"185","SRR8142522","SRX4963278","msk2","SRP167382","PRJNA501877","","","D-3rsw",FALSE,FALSE,FALSE,FALSE
"186","SRR8142523","SRX4963277","msk15","SRP167382","PRJNA501877","","","D+7bld",FALSE,FALSE,FALSE,FALSE
"187","SRR8142524","SRX4963276","msk15","SRP167382","PRJNA501877","","","D+7bld",FALSE,FALSE,FALSE,FALSE
"188","SRR8142525","SRX4963275","msk2","SRP167382","PRJNA501877","","","D-3rsw",FALSE,FALSE,FALSE,FALSE
"189","SRR8142526","SRX4963274","msk15","SRP167382","PRJNA501877","","","D+7bld",FALSE,FALSE,FALSE,FALSE
"190","SRR8142527","SRX4963273","msk15","SRP167382","PRJNA501877","","","D+7bld",FALSE,FALSE,FALSE,FALSE
"191","SRR8142528","SRX4963272","msk15","SRP167382","PRJNA501877","","","D+7bld",FALSE,FALSE,FALSE,FALSE
"192","SRR8142529","SRX4963271","msk15","SRP167382","PRJNA501877","","","D+7bld",FALSE,FALSE,FALSE,FALSE
"193","SRR8142530","SRX4963270","msk15","SRP167382","PRJNA501877","","","D+7bld",FALSE,FALSE,FALSE,FALSE
"194","SRR8142531","SRX4963269","msk15","SRP167382","PRJNA501877","","","D+7bld",FALSE,FALSE,FALSE,FALSE
"195","SRR8142532","SRX4963268","msk2","SRP167382","PRJNA501877","","","D-3rsw",FALSE,FALSE,FALSE,FALSE
"196","SRR8142533","SRX4963267","msk2","SRP167382","PRJNA501877","","","D-3rsw",FALSE,FALSE,FALSE,FALSE
"197","SRR8142534","SRX4963266","msk15","SRP167382","PRJNA501877","","","D+7bld",FALSE,FALSE,FALSE,FALSE
"198","SRR8142535","SRX4963265","msk2","SRP167382","PRJNA501877","","","D-3rsw",FALSE,FALSE,FALSE,FALSE
"199","SRR8142536","SRX4963264","msk2","SRP167382","PRJNA501877","","","D-3rsw",FALSE,FALSE,FALSE,FALSE
"200","SRR8142713","SRX4963437","GSM3453643","SRP167388","PRJNA503261","GSM3453643","P. aeruginosa monoculture replicate 1","",FALSE,FALSE,FALSE,FALSE
"201","SRR8142714","SRX4963438","GSM3453644","SRP167388","PRJNA503261","GSM3453644","P. aeruginosa monoculture replicate 2","",FALSE,FALSE,FALSE,FALSE
"202","SRR8142715","SRX4963439","GSM3453645","SRP167388","PRJNA503261","GSM3453645","P. aeruginosa monoculture replicate 3","",FALSE,FALSE,FALSE,FALSE
"203","SRR8142716","SRX4963440","GSM3453646","SRP167388","PRJNA503261","GSM3453646","Coculture replicate 1","",FALSE,FALSE,FALSE,FALSE
"204","SRR8142717","SRX4963441","GSM3453647","SRP167388","PRJNA503261","GSM3453647","Coculture replicate 2","",FALSE,FALSE,FALSE,FALSE
"205","SRR8142718","SRX4963442","GSM3453648","SRP167388","PRJNA503261","GSM3453648","Coculture replicate 3","",FALSE,FALSE,FALSE,FALSE
"206","SRR7777115","SRX4632308","GSM3371747","SRP159291","PRJNA488829","GSM3371747","Pool of Pseudomonas strains directly extracted from the lung of a CF subject","",FALSE,FALSE,FALSE,FALSE
"207","SRR7777116","SRX4632309","GSM3371748","SRP159291","PRJNA488829","GSM3371748","Pool of Pseudomonas strains directly extracted from the lung of a CF subject","",FALSE,FALSE,FALSE,FALSE
"208","SRR7777117","SRX4632310","GSM3371749","SRP159291","PRJNA488829","GSM3371749","Pool of Pseudomonas strains directly extracted from the lung of a CF subject","",FALSE,FALSE,FALSE,FALSE
"209","SRR7777118","SRX4632311","GSM3371750","SRP159291","PRJNA488829","GSM3371750","Pool of Pseudomonas strains directly extracted from the lung of a CF subject","",FALSE,FALSE,FALSE,FALSE
"210","SRR7777119","SRX4632312","GSM3371751","SRP159291","PRJNA488829","GSM3371751","Pool of Pseudomonas strains directly extracted from the lung of a CF subject","",FALSE,FALSE,FALSE,FALSE
"211","SRR7777120","SRX4632313","GSM3371752","SRP159291","PRJNA488829","GSM3371752","Pool of Pseudomonas strains isolated from the lung of a CF subject and grown in LB medium","",FALSE,FALSE,FALSE,FALSE
"212","SRR7777121","SRX4632314","GSM3371753","SRP159291","PRJNA488829","GSM3371753","Pool of Pseudomonas strains isolated from the lung of a CF subject and grown in LB medium","",FALSE,FALSE,FALSE,FALSE
"213","SRR7777122","SRX4632315","GSM3371754","SRP159291","PRJNA488829","GSM3371754","Pool of Pseudomonas strains isolated from the lung of a CF subject and grown in LB medium","",FALSE,FALSE,FALSE,FALSE
"214","SRR7777123","SRX4632316","GSM3371755","SRP159291","PRJNA488829","GSM3371755","Pool of Pseudomonas strains isolated from the lung of a CF subject and grown in LB medium","",FALSE,FALSE,FALSE,FALSE
"215","SRR7777124","SRX4632317","GSM3371756","SRP159291","PRJNA488829","GSM3371756","Pool of Pseudomonas strains isolated from the lung of a CF subject and grown in LB medium","",FALSE,FALSE,FALSE,FALSE
"216","SRR8078729","SRX4905916","GSM3438392","SRP166133","PRJNA497479","GSM3438392","PA14 cells","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"217","SRR8078730","SRX4905917","GSM3438393","SRP166133","PRJNA497479","GSM3438393","PA14 cells","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"218","SRR8078731","SRX4905918","GSM3438394","SRP166133","PRJNA497479","GSM3438394","PA14 cells","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"219","SRR8078732","SRX4905919","GSM3438395","SRP166133","PRJNA497479","GSM3438395","PA14 cells","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"220","SRR8078733","SRX4905920","GSM3438396","SRP166133","PRJNA497479","GSM3438396","PA14 cells","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"221","SRR8078734","SRX4905921","GSM3438397","SRP166133","PRJNA497479","GSM3438397","PA14 cells","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"222","SRR8078735","SRX4905922","GSM3438398","SRP166133","PRJNA497479","GSM3438398","PA14 cells","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"223","SRR8078736","SRX4905923","GSM3438399","SRP166133","PRJNA497479","GSM3438399","PA14 cells","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"224","SRR8078737","SRX4905924","GSM3438400","SRP166133","PRJNA497479","GSM3438400","PA14 cells","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"225","SRR8078738","SRX4905925","GSM3438401","SRP166133","PRJNA497479","GSM3438401","PA14 cells","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"226","SRR8078739","SRX4905926","GSM3438402","SRP166133","PRJNA497479","GSM3438402","PA14 cells","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"227","SRR8309425","SRX5123355","GSM3506401","SRP173226","PRJNA509195","GSM3506401","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"228","SRR8309426","SRX5123356","GSM3506402","SRP173226","PRJNA509195","GSM3506402","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"229","SRR8309427","SRX5123357","GSM3506403","SRP173226","PRJNA509195","GSM3506403","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"230","SRR8309428","SRX5123358","GSM3506404","SRP173226","PRJNA509195","GSM3506404","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"231","SRR8309429","SRX5123359","GSM3506405","SRP173226","PRJNA509195","GSM3506405","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"232","SRR8309430","SRX5123360","GSM3506406","SRP173226","PRJNA509195","GSM3506406","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"233","SRR8309431","SRX5123361","GSM3506407","SRP173226","PRJNA509195","GSM3506407","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"234","SRR8309432","SRX5123362","GSM3506408","SRP173226","PRJNA509195","GSM3506408","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"235","SRR8309433","SRX5123363","GSM3506409","SRP173226","PRJNA509195","GSM3506409","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"236","SRR8309434","SRX5123364","GSM3506410","SRP173226","PRJNA509195","GSM3506410","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"237","SRR8309435","SRX5123365","GSM3506411","SRP173226","PRJNA509195","GSM3506411","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"238","SRR8309436","SRX5123366","GSM3506412","SRP173226","PRJNA509195","GSM3506412","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"239","SRR8309437","SRX5123367","GSM3506413","SRP173226","PRJNA509195","GSM3506413","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"240","SRR8309438","SRX5123368","GSM3506414","SRP173226","PRJNA509195","GSM3506414","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"241","SRR8309439","SRX5123369","GSM3506415","SRP173226","PRJNA509195","GSM3506415","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"242","SRR8309440","SRX5123370","GSM3506416","SRP173226","PRJNA509195","GSM3506416","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"243","SRR8309441","SRX5123371","GSM3506417","SRP173226","PRJNA509195","GSM3506417","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"244","SRR8309442","SRX5123372","GSM3506418","SRP173226","PRJNA509195","GSM3506418","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"245","SRR8309443","SRX5123373","GSM3506419","SRP173226","PRJNA509195","GSM3506419","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"246","SRR8309444","SRX5123374","GSM3506420","SRP173226","PRJNA509195","GSM3506420","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"247","SRR8309445","SRX5123375","GSM3506421","SRP173226","PRJNA509195","GSM3506421","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"248","SRR8309446","SRX5123376","GSM3506422","SRP173226","PRJNA509195","GSM3506422","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"249","SRR8309447","SRX5123377","GSM3506423","SRP173226","PRJNA509195","GSM3506423","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"250","SRR8309448","SRX5123378","GSM3506424","SRP173226","PRJNA509195","GSM3506424","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"251","SRR8309449","SRX5123379","GSM3506425","SRP173226","PRJNA509195","GSM3506425","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"252","SRR8309450","SRX5123380","GSM3506426","SRP173226","PRJNA509195","GSM3506426","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"253","SRR8309451","SRX5123381","GSM3506427","SRP173226","PRJNA509195","GSM3506427","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"254","SRR8309452","SRX5123382","GSM3506428","SRP173226","PRJNA509195","GSM3506428","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"255","SRR8309453","SRX5123383","GSM3506429","SRP173226","PRJNA509195","GSM3506429","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"256","SRR8309454","SRX5123384","GSM3506430","SRP173226","PRJNA509195","GSM3506430","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"257","SRR8309455","SRX5123385","GSM3506431","SRP173226","PRJNA509195","GSM3506431","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"258","SRR8309456","SRX5123386","GSM3506432","SRP173226","PRJNA509195","GSM3506432","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"259","SRR8309457","SRX5123387","GSM3506433","SRP173226","PRJNA509195","GSM3506433","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"260","SRR8309458","SRX5123388","GSM3506434","SRP173226","PRJNA509195","GSM3506434","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"261","SRR8309459","SRX5123389","GSM3506435","SRP173226","PRJNA509195","GSM3506435","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"262","SRR8309460","SRX5123390","GSM3506436","SRP173226","PRJNA509195","GSM3506436","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"263","SRR8309461","SRX5123391","GSM3506437","SRP173226","PRJNA509195","GSM3506437","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"264","SRR8309462","SRX5123392","GSM3506438","SRP173226","PRJNA509195","GSM3506438","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"265","SRR8309463","SRX5123393","GSM3506439","SRP173226","PRJNA509195","GSM3506439","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"266","SRR8309464","SRX5123394","GSM3506440","SRP173226","PRJNA509195","GSM3506440","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"267","SRR8309465","SRX5123395","GSM3506441","SRP173226","PRJNA509195","GSM3506441","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"268","SRR8309466","SRX5123396","GSM3506442","SRP173226","PRJNA509195","GSM3506442","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"269","SRR8309467","SRX5123397","GSM3506443","SRP173226","PRJNA509195","GSM3506443","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"270","SRR8309468","SRX5123398","GSM3506444","SRP173226","PRJNA509195","GSM3506444","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"271","SRR8309469","SRX5123399","GSM3506445","SRP173226","PRJNA509195","GSM3506445","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"272","SRR8309470","SRX5123400","GSM3506446","SRP173226","PRJNA509195","GSM3506446","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"273","SRR8309471","SRX5123401","GSM3506447","SRP173226","PRJNA509195","GSM3506447","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"274","SRR8309472","SRX5123402","GSM3506448","SRP173226","PRJNA509195","GSM3506448","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"275","SRR8309473","SRX5123403","GSM3506449","SRP173226","PRJNA509195","GSM3506449","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"276","SRR8309474","SRX5123404","GSM3506450","SRP173226","PRJNA509195","GSM3506450","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"277","SRR8309475","SRX5123405","GSM3506451","SRP173226","PRJNA509195","GSM3506451","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"278","SRR8309476","SRX5123406","GSM3506452","SRP173226","PRJNA509195","GSM3506452","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"279","SRR8309477","SRX5123407","GSM3506453","SRP173226","PRJNA509195","GSM3506453","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"280","SRR8309478","SRX5123408","GSM3506454","SRP173226","PRJNA509195","GSM3506454","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"281","SRR8309479","SRX5123409","GSM3506455","SRP173226","PRJNA509195","GSM3506455","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"282","SRR8309480","SRX5123410","GSM3506456","SRP173226","PRJNA509195","GSM3506456","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"283","SRR8309481","SRX5123411","GSM3506457","SRP173226","PRJNA509195","GSM3506457","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"284","SRR8309482","SRX5123412","GSM3506458","SRP173226","PRJNA509195","GSM3506458","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"285","SRR8309483","SRX5123413","GSM3506459","SRP173226","PRJNA509195","GSM3506459","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"286","SRR8309484","SRX5123414","GSM3506460","SRP173226","PRJNA509195","GSM3506460","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"287","SRR8309485","SRX5123415","GSM3506461","SRP173226","PRJNA509195","GSM3506461","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"288","SRR8309486","SRX5123416","GSM3506462","SRP173226","PRJNA509195","GSM3506462","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"289","SRR8309487","SRX5123417","GSM3506463","SRP173226","PRJNA509195","GSM3506463","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"290","SRR8309488","SRX5123418","GSM3506464","SRP173226","PRJNA509195","GSM3506464","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"291","SRR8309489","SRX5123419","GSM3506465","SRP173226","PRJNA509195","GSM3506465","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"292","SRR8309490","SRX5123420","GSM3506466","SRP173226","PRJNA509195","GSM3506466","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"293","SRR8309491","SRX5123421","GSM3506467","SRP173226","PRJNA509195","GSM3506467","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"294","SRR8309492","SRX5123422","GSM3506468","SRP173226","PRJNA509195","GSM3506468","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"295","SRR8309493","SRX5123423","GSM3506469","SRP173226","PRJNA509195","GSM3506469","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"296","SRR8309494","SRX5123424","GSM3506470","SRP173226","PRJNA509195","GSM3506470","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"297","SRR8309495","SRX5123425","GSM3506471","SRP173226","PRJNA509195","GSM3506471","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"298","SRR8309496","SRX5123426","GSM3506472","SRP173226","PRJNA509195","GSM3506472","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"299","SRR8309497","SRX5123427","GSM3506473","SRP173226","PRJNA509195","GSM3506473","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"300","SRR8309498","SRX5123428","GSM3506474","SRP173226","PRJNA509195","GSM3506474","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"301","SRR8309499","SRX5123429","GSM3506475","SRP173226","PRJNA509195","GSM3506475","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"302","SRR8309500","SRX5123430","GSM3506476","SRP173226","PRJNA509195","GSM3506476","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"303","SRR8309501","SRX5123431","GSM3506477","SRP173226","PRJNA509195","GSM3506477","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"304","SRR8309502","SRX5123432","GSM3506478","SRP173226","PRJNA509195","GSM3506478","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"305","SRR8309503","SRX5123433","GSM3506479","SRP173226","PRJNA509195","GSM3506479","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"306","SRR8309504","SRX5123434","GSM3506480","SRP173226","PRJNA509195","GSM3506480","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"307","SRR8309505","SRX5123435","GSM3506481","SRP173226","PRJNA509195","GSM3506481","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"308","SRR8309506","SRX5123436","GSM3506482","SRP173226","PRJNA509195","GSM3506482","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"309","SRR8309507","SRX5123437","GSM3506483","SRP173226","PRJNA509195","GSM3506483","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"310","SRR8309508","SRX5123438","GSM3506484","SRP173226","PRJNA509195","GSM3506484","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"311","SRR8309509","SRX5123439","GSM3506485","SRP173226","PRJNA509195","GSM3506485","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"312","SRR8309510","SRX5123440","GSM3506486","SRP173226","PRJNA509195","GSM3506486","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"313","SRR8309511","SRX5123441","GSM3506487","SRP173226","PRJNA509195","GSM3506487","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"314","SRR8309512","SRX5123442","GSM3506488","SRP173226","PRJNA509195","GSM3506488","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"315","SRR8309513","SRX5123443","GSM3506489","SRP173226","PRJNA509195","GSM3506489","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"316","SRR8309514","SRX5123444","GSM3506490","SRP173226","PRJNA509195","GSM3506490","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"317","SRR8309515","SRX5123445","GSM3506491","SRP173226","PRJNA509195","GSM3506491","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"318","SRR8309516","SRX5123446","GSM3506492","SRP173226","PRJNA509195","GSM3506492","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"319","SRR8309517","SRX5123447","GSM3506493","SRP173226","PRJNA509195","GSM3506493","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"320","SRR8309518","SRX5123448","GSM3506494","SRP173226","PRJNA509195","GSM3506494","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"321","SRR8309519","SRX5123449","GSM3506495","SRP173226","PRJNA509195","GSM3506495","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"322","SRR8309520","SRX5123450","GSM3506496","SRP173226","PRJNA509195","GSM3506496","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"323","SRR8309521","SRX5123451","GSM3506497","SRP173226","PRJNA509195","GSM3506497","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"324","SRR8309522","SRX5123452","GSM3506498","SRP173226","PRJNA509195","GSM3506498","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"325","SRR8309523","SRX5123453","GSM3506499","SRP173226","PRJNA509195","GSM3506499","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"326","SRR8309524","SRX5123454","GSM3506500","SRP173226","PRJNA509195","GSM3506500","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"327","SRR8309525","SRX5123455","GSM3506501","SRP173226","PRJNA509195","GSM3506501","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"328","SRR8309526","SRX5123456","GSM3506502","SRP173226","PRJNA509195","GSM3506502","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"329","SRR8309527","SRX5123457","GSM3506503","SRP173226","PRJNA509195","GSM3506503","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"330","SRR8309528","SRX5123458","GSM3506504","SRP173226","PRJNA509195","GSM3506504","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"331","SRR8309529","SRX5123459","GSM3506505","SRP173226","PRJNA509195","GSM3506505","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"332","SRR8309530","SRX5123460","GSM3506506","SRP173226","PRJNA509195","GSM3506506","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"333","SRR8309531","SRX5123461","GSM3506507","SRP173226","PRJNA509195","GSM3506507","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"334","SRR8309532","SRX5123462","GSM3506508","SRP173226","PRJNA509195","GSM3506508","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"335","SRR8309533","SRX5123463","GSM3506509","SRP173226","PRJNA509195","GSM3506509","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"336","SRR8309534","SRX5123464","GSM3506510","SRP173226","PRJNA509195","GSM3506510","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"337","SRR8309535","SRX5123465","GSM3506511","SRP173226","PRJNA509195","GSM3506511","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"338","SRR8309536","SRX5123466","GSM3506512","SRP173226","PRJNA509195","GSM3506512","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"339","SRR8309537","SRX5123467","GSM3506513","SRP173226","PRJNA509195","GSM3506513","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"340","SRR8309538","SRX5123468","GSM3506514","SRP173226","PRJNA509195","GSM3506514","clinical isolate","",FALSE,FALSE,FALSE,TRUE
