"","X1","X2"
"ABJ10840","ABJ10840","PA14_43070"
"ABJ10839","ABJ10839","PA14_43080"
"ABJ10838","ABJ10838","PA14_43090"
"ABJ10837","ABJ10837","PA14_43100"
"ABJ10836","ABJ10836","PA14_43110"
"ABJ10835","ABJ10835","PA14_43130"
"ABJ10834","ABJ10834","PA14_43140"
"ABJ10833","ABJ10833","PA14_43150"
"ABJ10832","ABJ10832","PA14_43160"
"ABJ10831","ABJ10831","PA14_43170"
"ABJ10830","ABJ10830","PA14_43180"
"ABJ10829","ABJ10829","PA14_43190"
"ABJ10828","ABJ10828","PA14_43200"
"ABJ10827","ABJ10827","PA14_43220"
"ABJ10826","ABJ10826","PA14_43230"
"ABJ10825","ABJ10825","PA14_43240"
"ABJ10824","ABJ10824","PA14_43250"
"ABJ10823","ABJ10823","PA14_43270"
"ABJ10822","ABJ10822","PA14_43280"
"ABJ10821","ABJ10821","PA14_43290"
"ABJ10820","ABJ10820","PA14_43300"
"ABJ10819","ABJ10819","PA14_43310"
"ABJ10818","ABJ10818","PA14_43320"
"ABJ10817","ABJ10817","PA14_43340"
"ABJ10816","ABJ10816","PA14_43350"
"ABJ10815","ABJ10815","PA14_43370"
"ABJ10814","ABJ10814","PA14_43380"
"ABJ10813","ABJ10813","PA14_43400"
"ABJ15698","ABJ15698","PA14_43405"
"ABJ10812","ABJ10812","PA14_43420"
"ABJ10811","ABJ10811","PA14_43430"
"ABJ10810","ABJ10810","PA14_43440"
"ABJ10809","ABJ10809","PA14_43460"
"ABJ10808","ABJ10808","PA14_43480"
"ABJ10807","ABJ10807","PA14_43490"
"ABJ10806","ABJ10806","PA14_43510"
"ABJ10805","ABJ10805","PA14_43520"
"ABJ10804","ABJ10804","PA14_43530"
"ABJ10803","ABJ10803","PA14_43540"
"ABJ10802","ABJ10802","PA14_43550"
"ABJ10801","ABJ10801","PA14_43570"
"ABJ10800","ABJ10800","PA14_43580"
"ABJ10799","ABJ10799","PA14_43600"
"ABJ10798","ABJ10798","PA14_43610"
"ABJ10797","ABJ10797","PA14_43620"
"ABJ10796","ABJ10796","PA14_43630"
"ABJ10795","ABJ10795","PA14_43640"
"ABJ10794","ABJ10794","PA14_43650"
"ABJ10793","ABJ10793","PA14_43660"
"ABJ10792","ABJ10792","PA14_43670"
"ABJ10791","ABJ10791","PA14_43680"
"ABJ10790","ABJ10790","PA14_43690"
"ABJ10789","ABJ10789","PA14_43710"
"ABJ10788","ABJ10788","PA14_43720"
"ABJ10787","ABJ10787","PA14_43730"
"ABJ10785","ABJ10785","PA14_43740"
"ABJ10786","ABJ10786","PA14_43760"
"ABJ10784","ABJ10784","PA14_43770"
"ABJ10783","ABJ10783","PA14_43780"
"ABJ10782","ABJ10782","PA14_43790"
"ABJ10781","ABJ10781","PA14_43810"
"ABJ10780","ABJ10780","PA14_43820"
"ABJ10779","ABJ10779","PA14_43830"
"ABJ10778","ABJ10778","PA14_43840"
"ABJ10777","ABJ10777","PA14_43850"
"ABJ10776","ABJ10776","PA14_43870"
"ABJ10775","ABJ10775","PA14_43880"
"ABJ10774","ABJ10774","PA14_43890"
"ABJ10773","ABJ10773","PA14_43900"
"ABJ10772","ABJ10772","PA14_43910"
"ABJ10771","ABJ10771","PA14_43920"
"ABJ10770","ABJ10770","PA14_43940"
"ABJ10769","ABJ10769","PA14_43950"
"ABJ10768","ABJ10768","PA14_43970"
"ABJ10767","ABJ10767","PA14_44000"
"ABJ10766","ABJ10766","PA14_44010"
"ABJ10765","ABJ10765","PA14_44020"
"ABJ10764","ABJ10764","PA14_44030"
"ABJ10763","ABJ10763","PA14_44050"
"ABJ10762","ABJ10762","PA14_44060"
"ABJ10761","ABJ10761","PA14_44070"
"ABJ10760","ABJ10760","PA14_44080"
"ABJ10759","ABJ10759","PA14_44090"
"ABJ10758","ABJ10758","PA14_44100"
"ABJ10757","ABJ10757","PA14_44110"
"ABJ10756","ABJ10756","PA14_44120"
"ABJ10755","ABJ10755","PA14_44130"
"ABJ10754","ABJ10754","PA14_44140"
"ABJ10753","ABJ10753","PA14_44150"
"ABJ10752","ABJ10752","PA14_44160"
"ABJ10751","ABJ10751","PA14_44170"
"ABJ10750","ABJ10750","PA14_44180"
"ABJ10749","ABJ10749","PA14_44190"
"ABJ10748","ABJ10748","PA14_44200"
"ABJ10747","ABJ10747","PA14_44210"
"ABJ10746","ABJ10746","PA14_44230"
"ABJ10745","ABJ10745","PA14_44240"
"ABJ10744","ABJ10744","PA14_44260"
"ABJ10743","ABJ10743","PA14_44270"
"ABJ10742","ABJ10742","PA14_44280"
"ABJ10741","ABJ10741","PA14_44290"
"ABJ10740","ABJ10740","PA14_44300"
"ABJ15632","ABJ15632","PA14_44311"
"ABJ10739","ABJ10739","PA14_44320"
"ABJ10738","ABJ10738","PA14_44340"
"ABJ10737","ABJ10737","PA14_44350"
"ABJ10736","ABJ10736","PA14_44360"
"ABJ10735","ABJ10735","PA14_44370"
"ABJ10734","ABJ10734","PA14_44380"
"ABJ10733","ABJ10733","PA14_44390"
"ABJ10732","ABJ10732","PA14_44400"
"ABJ10731","ABJ10731","PA14_44420"
"ABJ10730","ABJ10730","PA14_44430"
"ABJ10729","ABJ10729","PA14_44440"
"ABJ10728","ABJ10728","PA14_44450"
"ABJ10727","ABJ10727","PA14_44460"
"ABJ10726","ABJ10726","PA14_44470"
"ABJ10725","ABJ10725","PA14_44480"
"ABJ10724","ABJ10724","PA14_44490"
"ABJ10723","ABJ10723","PA14_44500"
"ABJ10722","ABJ10722","PA14_44510"
"ABJ10721","ABJ10721","PA14_44520"
"ABJ10720","ABJ10720","PA14_44530"
"ABJ10719","ABJ10719","PA14_44540"
"ABJ10718","ABJ10718","PA14_44560"
"ABJ10717","ABJ10717","PA14_44570"
"ABJ10716","ABJ10716","PA14_44580"
"ABJ10715","ABJ10715","PA14_44590"
"ABJ10714","ABJ10714","PA14_44610"
"ABJ10713","ABJ10713","PA14_44620"
"ABJ10712","ABJ10712","PA14_44630"
"ABJ10711","ABJ10711","PA14_44640"
"ABJ10710","ABJ10710","PA14_44650"
"ABJ10709","ABJ10709","PA14_44660"
"ABJ10708","ABJ10708","PA14_44670"
"ABJ10707","ABJ10707","PA14_44680"
"ABJ10706","ABJ10706","PA14_44690"
"ABJ10705","ABJ10705","PA14_44700"
"ABJ10704","ABJ10704","PA14_44710"
"ABJ10703","ABJ10703","PA14_44740"
"ABJ10702","ABJ10702","PA14_44760"
"ABJ10701","ABJ10701","PA14_44770"
"ABJ10700","ABJ10700","PA14_44780"
"ABJ10699","ABJ10699","PA14_44800"
"ABJ10698","ABJ10698","PA14_44820"
"ABJ10697","ABJ10697","PA14_44830"
"ABJ10696","ABJ10696","PA14_44840"
"ABJ10695","ABJ10695","PA14_44850"
"ABJ10694","ABJ10694","PA14_44860"
"ABJ10693","ABJ10693","PA14_44880"
"ABJ10692","ABJ10692","PA14_44890"
"ABJ10691","ABJ10691","PA14_44900"
"ABJ10690","ABJ10690","PA14_44910"
"ABJ10689","ABJ10689","PA14_44920"
"ABJ10688","ABJ10688","PA14_44930"
"ABJ10687","ABJ10687","PA14_44950"
"ABJ10686","ABJ10686","PA14_44960"
"ABJ10685","ABJ10685","PA14_44970"
"ABJ10684","ABJ10684","PA14_44980"
"ABJ10683","ABJ10683","PA14_44990"
"ABJ10682","ABJ10682","PA14_45000"
"ABJ10681","ABJ10681","PA14_45010"
"ABJ10680","ABJ10680","PA14_45020"
"ABJ10679","ABJ10679","PA14_45030"
"ABJ10678","ABJ10678","PA14_45050"
"ABJ10677","ABJ10677","PA14_45060"
"ABJ10676","ABJ10676","PA14_45070"
"ABJ10675","ABJ10675","PA14_45090"
"ABJ10674","ABJ10674","PA14_45100"
"ABJ10673","ABJ10673","PA14_45110"
"ABJ10672","ABJ10672","PA14_45120"
"ABJ10671","ABJ10671","PA14_45130"
"ABJ10670","ABJ10670","PA14_45150"
"ABJ10669","ABJ10669","PA14_45170"
"ABJ10668","ABJ10668","PA14_45180"
"ABJ10667","ABJ10667","PA14_45190"
"ABJ10666","ABJ10666","PA14_45210"
"ABJ10665","ABJ10665","PA14_45240"
"ABJ10664","ABJ10664","PA14_45250"
"ABJ10663","ABJ10663","PA14_45260"
"ABJ10662","ABJ10662","PA14_45280"
"ABJ10661","ABJ10661","PA14_45290"
"ABJ10660","ABJ10660","PA14_45300"
"ABJ10659","ABJ10659","PA14_45310"
"ABJ10658","ABJ10658","PA14_45330"
"ABJ10657","ABJ10657","PA14_45340"
"ABJ10656","ABJ10656","PA14_45350"
"ABJ10655","ABJ10655","PA14_45370"
"ABJ10654","ABJ10654","PA14_45380"
"ABJ10653","ABJ10653","PA14_45400"
"ABJ10652","ABJ10652","PA14_45410"
"ABJ10651","ABJ10651","PA14_45430"
"ABJ10650","ABJ10650","PA14_45440"
"ABJ10649","ABJ10649","PA14_45450"
"ABJ10648","ABJ10648","PA14_45460"
"ABJ10647","ABJ10647","PA14_45470"
"ABJ10646","ABJ10646","PA14_45480"
"ABJ10645","ABJ10645","PA14_45500"
"ABJ10644","ABJ10644","PA14_45510"
"ABJ10643","ABJ10643","PA14_45520"
"ABJ10642","ABJ10642","PA14_45540"
"ABJ10641","ABJ10641","PA14_45560"
"ABJ10640","ABJ10640","PA14_45580"
"ABJ10639","ABJ10639","PA14_45590"
"ABJ10638","ABJ10638","PA14_45610"
"ABJ10637","ABJ10637","PA14_45620"
"ABJ10636","ABJ10636","PA14_45630"
"ABJ10635","ABJ10635","PA14_45640"
"ABJ10634","ABJ10634","PA14_45660"
"ABJ10633","ABJ10633","PA14_45680"
"ABJ10632","ABJ10632","PA14_45700"
"ABJ10631","ABJ10631","PA14_45710"
"ABJ10630","ABJ10630","PA14_45720"
"ABJ10629","ABJ10629","PA14_45740"
"ABJ10628","ABJ10628","PA14_45760"
"ABJ10627","ABJ10627","PA14_45770"
"ABJ10626","ABJ10626","PA14_45780"
"ABJ10625","ABJ10625","PA14_45790"
"ABJ10624","ABJ10624","PA14_45800"
"ABJ10623","ABJ10623","PA14_45810"
"ABJ10622","ABJ10622","PA14_45830"
"ABJ10621","ABJ10621","PA14_45840"
"ABJ10620","ABJ10620","PA14_45850"
"ABJ10619","ABJ10619","PA14_45870"
"ABJ10618","ABJ10618","PA14_45880"
"ABJ10617","ABJ10617","PA14_45890"
"ABJ10616","ABJ10616","PA14_45910"
"ABJ10615","ABJ10615","PA14_45920"
"ABJ10614","ABJ10614","PA14_45930"
"ABJ10613","ABJ10613","PA14_45940"
"ABJ10612","ABJ10612","PA14_45950"
"ABJ10611","ABJ10611","PA14_45960"
"ABJ10610","ABJ10610","PA14_45970"
"ABJ10609","ABJ10609","PA14_45980"
"ABJ10608","ABJ10608","PA14_46000"
"ABJ10607","ABJ10607","PA14_46010"
"ABJ10606","ABJ10606","PA14_46020"
"ABJ10605","ABJ10605","PA14_46030"
"ABJ10604","ABJ10604","PA14_46060"
"ABJ10603","ABJ10603","PA14_46070"
"ABJ10602","ABJ10602","PA14_46080"
"ABJ10601","ABJ10601","PA14_46100"
"ABJ10600","ABJ10600","PA14_46110"
"ABJ10599","ABJ10599","PA14_46120"
"ABJ10598","ABJ10598","PA14_46140"
"ABJ10597","ABJ10597","PA14_46150"
"ABJ10596","ABJ10596","PA14_46160"
"ABJ10595","ABJ10595","PA14_46170"
"ABJ10594","ABJ10594","PA14_46180"
"ABJ10593","ABJ10593","PA14_46200"
"ABJ10592","ABJ10592","PA14_46220"
"ABJ10591","ABJ10591","PA14_46230"
"ABJ10590","ABJ10590","PA14_46240"
"ABJ10589","ABJ10589","PA14_46250"
"ABJ10588","ABJ10588","PA14_46260"
"ABJ10587","ABJ10587","PA14_46270"
"ABJ10586","ABJ10586","PA14_46280"
"ABJ10585","ABJ10585","PA14_46290"
"ABJ10584","ABJ10584","PA14_46300"
"ABJ10583","ABJ10583","PA14_46310"
"ABJ10582","ABJ10582","PA14_46320"
"ABJ10581","ABJ10581","PA14_46330"
"ABJ10580","ABJ10580","PA14_46340"
"ABJ10579","ABJ10579","PA14_46360"
"ABJ10578","ABJ10578","PA14_46370"
"ABJ10577","ABJ10577","PA14_46380"
"ABJ10576","ABJ10576","PA14_46390"
"ABJ10575","ABJ10575","PA14_46400"
"ABJ10574","ABJ10574","PA14_46420"
"ABJ10573","ABJ10573","PA14_46430"
"ABJ10572","ABJ10572","PA14_46440"
"ABJ10571","ABJ10571","PA14_46450"
"ABJ10570","ABJ10570","PA14_46460"
"ABJ10569","ABJ10569","PA14_46470"
"ABJ10568","ABJ10568","PA14_46480"
"ABJ10567","ABJ10567","PA14_46490"
"ABJ10566","ABJ10566","PA14_46510"
"ABJ10565","ABJ10565","PA14_46520"
"ABJ10564","ABJ10564","PA14_46530"
"ABJ10563","ABJ10563","PA14_46540"
"ABJ10562","ABJ10562","PA14_46550"
"ABJ10561","ABJ10561","PA14_46560"
"ABJ10560","ABJ10560","PA14_46570"
"ABJ10559","ABJ10559","PA14_46580"
"ABJ10558","ABJ10558","PA14_46590"
"ABJ10557","ABJ10557","PA14_46600"
"ABJ10556","ABJ10556","PA14_46610"
"ABJ10555","ABJ10555","PA14_46620"
"ABJ10554","ABJ10554","PA14_46630"
"ABJ10553","ABJ10553","PA14_46640"
"ABJ10552","ABJ10552","PA14_46650"
"ABJ10551","ABJ10551","PA14_46660"
"ABJ10550","ABJ10550","PA14_46670"
"ABJ10549","ABJ10549","PA14_46680"
"ABJ10547","ABJ10547","PA14_46700"
"ABJ10548","ABJ10548","PA14_46710"
"ABJ10546","ABJ10546","PA14_46720"
"ABJ10545","ABJ10545","PA14_46740"
"ABJ10544","ABJ10544","PA14_46750"
"ABJ10543","ABJ10543","PA14_46760"
"ABJ10542","ABJ10542","PA14_46770"
"ABJ10541","ABJ10541","PA14_46780"
"ABJ10540","ABJ10540","PA14_46800"
"ABJ10539","ABJ10539","PA14_46810"
"ABJ10538","ABJ10538","PA14_46820"
"ABJ10537","ABJ10537","PA14_46830"
"ABJ10536","ABJ10536","PA14_46840"
"ABJ10535","ABJ10535","PA14_46850"
"ABJ10534","ABJ10534","PA14_46860"
"ABJ10533","ABJ10533","PA14_46880"
"ABJ10532","ABJ10532","PA14_46890"
"ABJ10531","ABJ10531","PA14_46900"
"ABJ10530","ABJ10530","PA14_46910"
"ABJ10529","ABJ10529","PA14_46920"
"ABJ10528","ABJ10528","PA14_46930"
"ABJ10527","ABJ10527","PA14_46950"
"ABJ10526","ABJ10526","PA14_46960"
"ABJ10525","ABJ10525","PA14_46970"
"ABJ10524","ABJ10524","PA14_46980"
"ABJ10523","ABJ10523","PA14_46990"
"ABJ10522","ABJ10522","PA14_47000"
"ABJ10521","ABJ10521","PA14_47010"
"ABJ10520","ABJ10520","PA14_47030"
"ABJ10519","ABJ10519","PA14_47040"
"ABJ10518","ABJ10518","PA14_47060"
"ABJ10517","ABJ10517","PA14_47070"
"ABJ10516","ABJ10516","PA14_47080"
"ABJ10515","ABJ10515","PA14_47090"
"ABJ10514","ABJ10514","PA14_47100"
"ABJ10513","ABJ10513","PA14_47110"
"ABJ10512","ABJ10512","PA14_47120"
"ABJ10511","ABJ10511","PA14_47130"
"ABJ10510","ABJ10510","PA14_47140"
"ABJ10509","ABJ10509","PA14_47150"
"ABJ10508","ABJ10508","PA14_47160"
"ABJ10507","ABJ10507","PA14_47180"
"ABJ10506","ABJ10506","PA14_47190"
"ABJ10505","ABJ10505","PA14_47210"
"ABJ10504","ABJ10504","PA14_47230"
"ABJ10503","ABJ10503","PA14_47240"
"ABJ10502","ABJ10502","PA14_47250"
"ABJ10501","ABJ10501","PA14_47260"
"ABJ10500","ABJ10500","PA14_47270"
"ABJ10499","ABJ10499","PA14_47280"
"ABJ10498","ABJ10498","PA14_47300"
"ABJ10497","ABJ10497","PA14_47310"
"ABJ10496","ABJ10496","PA14_47320"
"ABJ10495","ABJ10495","PA14_47330"
"ABJ10494","ABJ10494","PA14_47340"
"ABJ10493","ABJ10493","PA14_47350"
"ABJ10492","ABJ10492","PA14_47360"
"ABJ10491","ABJ10491","PA14_47370"
"ABJ10490","ABJ10490","PA14_47380"
"ABJ10489","ABJ10489","PA14_47390"
"ABJ10488","ABJ10488","PA14_47400"
"ABJ10487","ABJ10487","PA14_47410"
"ABJ10486","ABJ10486","PA14_47420"
"ABJ10485","ABJ10485","PA14_47430"
"ABJ10484","ABJ10484","PA14_47440"
"ABJ10483","ABJ10483","PA14_47450"
"ABJ10482","ABJ10482","PA14_47460"
"ABJ10481","ABJ10481","PA14_47490"
"ABJ10480","ABJ10480","PA14_47500"
"ABJ10479","ABJ10479","PA14_47510"
"ABJ10478","ABJ10478","PA14_47520"
"ABJ10477","ABJ10477","PA14_47530"
"ABJ10476","ABJ10476","PA14_47540"
"ABJ10475","ABJ10475","PA14_47550"
"ABJ10474","ABJ10474","PA14_47560"
"ABJ10473","ABJ10473","PA14_47580"
"ABJ10472","ABJ10472","PA14_47600"
"ABJ10471","ABJ10471","PA14_47610"
"ABJ10470","ABJ10470","PA14_47640"
"ABJ10469","ABJ10469","PA14_47650"
"ABJ10468","ABJ10468","PA14_47660"
"ABJ10467","ABJ10467","PA14_47670"
"ABJ10466","ABJ10466","PA14_47680"
"ABJ10465","ABJ10465","PA14_47690"
"ABJ10464","ABJ10464","PA14_47720"
"ABJ10463","ABJ10463","PA14_47730"
"ABJ10462","ABJ10462","PA14_47750"
"ABJ10461","ABJ10461","PA14_47760"
"ABJ10460","ABJ10460","PA14_47790"
"ABJ10459","ABJ10459","PA14_47800"
"ABJ10458","ABJ10458","PA14_47810"
"ABJ10457","ABJ10457","PA14_47820"
"ABJ10456","ABJ10456","PA14_47840"
"ABJ10455","ABJ10455","PA14_47850"
"ABJ10454","ABJ10454","PA14_47860"
"ABJ10453","ABJ10453","PA14_47870"
"ABJ10452","ABJ10452","PA14_47880"
"ABJ10451","ABJ10451","PA14_47890"
"ABJ10450","ABJ10450","PA14_47900"
"ABJ10449","ABJ10449","PA14_47910"
"ABJ10448","ABJ10448","PA14_47920"
"ABJ10447","ABJ10447","PA14_47930"
"ABJ10446","ABJ10446","PA14_47940"
"ABJ10445","ABJ10445","PA14_47950"
"ABJ10444","ABJ10444","PA14_47960"
"ABJ10443","ABJ10443","PA14_47970"
"ABJ10442","ABJ10442","PA14_48000"
"ABJ10441","ABJ10441","PA14_48010"
"ABJ10440","ABJ10440","PA14_48020"
"ABJ10439","ABJ10439","PA14_48030"
"ABJ10438","ABJ10438","PA14_48040"
"ABJ10437","ABJ10437","PA14_48060"
"ABJ10436","ABJ10436","PA14_48090"
"ABJ10435","ABJ10435","PA14_48100"
"ABJ15657","ABJ15657","PA14_48115"
"ABJ10434","ABJ10434","PA14_48140"
"ABJ10433","ABJ10433","PA14_48150"
"ABJ10432","ABJ10432","PA14_48160"
"ABJ10431","ABJ10431","PA14_48170"
"ABJ10430","ABJ10430","PA14_48190"
"ABJ10429","ABJ10429","PA14_48200"
"ABJ10428","ABJ10428","PA14_48210"
"ABJ10427","ABJ10427","PA14_48230"
"ABJ10426","ABJ10426","PA14_48240"
"ABJ10425","ABJ10425","PA14_48280"
"ABJ10424","ABJ10424","PA14_48300"
"ABJ10423","ABJ10423","PA14_48310"
"ABJ10422","ABJ10422","PA14_48320"
"ABJ10421","ABJ10421","PA14_48330"
"ABJ10420","ABJ10420","PA14_48340"
"ABJ10419","ABJ10419","PA14_48350"
"ABJ10418","ABJ10418","PA14_48380"
"ABJ10417","ABJ10417","PA14_48390"
"ABJ10416","ABJ10416","PA14_48400"
"ABJ10415","ABJ10415","PA14_48410"
"ABJ10414","ABJ10414","PA14_48420"
"ABJ10413","ABJ10413","PA14_48440"
"ABJ10412","ABJ10412","PA14_48450"
"ABJ10411","ABJ10411","PA14_48460"
"ABJ10410","ABJ10410","PA14_48470"
"ABJ10409","ABJ10409","PA14_48490"
"ABJ10408","ABJ10408","PA14_48500"
"ABJ10407","ABJ10407","PA14_48510"
"ABJ10406","ABJ10406","PA14_48520"
"ABJ10405","ABJ10405","PA14_48530"
"ABJ10404","ABJ10404","PA14_48540"
"ABJ10403","ABJ10403","PA14_48550"
"ABJ10402","ABJ10402","PA14_48560"
"ABJ10401","ABJ10401","PA14_48570"
"ABJ10400","ABJ10400","PA14_48590"
"ABJ10399","ABJ10399","PA14_48600"
"ABJ10398","ABJ10398","PA14_48610"
"ABJ10397","ABJ10397","PA14_48620"
"ABJ10396","ABJ10396","PA14_48630"
"ABJ10395","ABJ10395","PA14_48640"
"ABJ10394","ABJ10394","PA14_48650"
"ABJ10393","ABJ10393","PA14_48660"
"ABJ10392","ABJ10392","PA14_48680"
"ABJ10391","ABJ10391","PA14_48700"
"ABJ10390","ABJ10390","PA14_48710"
"ABJ10389","ABJ10389","PA14_48730"
"ABJ10388","ABJ10388","PA14_48740"
"ABJ10387","ABJ10387","PA14_48750"
"ABJ10386","ABJ10386","PA14_48760"
"ABJ10385","ABJ10385","PA14_48770"
"ABJ10384","ABJ10384","PA14_48780"
"ABJ10383","ABJ10383","PA14_48790"
"ABJ10382","ABJ10382","PA14_48800"
"ABJ10381","ABJ10381","PA14_48810"
"ABJ10380","ABJ10380","PA14_48830"
"ABJ10379","ABJ10379","PA14_48840"
"ABJ10378","ABJ10378","PA14_48850"
"ABJ10377","ABJ10377","PA14_48860"
"ABJ10376","ABJ10376","PA14_48870"
"ABJ10375","ABJ10375","PA14_48880"
"ABJ10374","ABJ10374","PA14_48890"
"ABJ10373","ABJ10373","PA14_48900"
"ABJ10372","ABJ10372","PA14_48910"
"ABJ10371","ABJ10371","PA14_48920"
"ABJ10370","ABJ10370","PA14_48930"
"ABJ10369","ABJ10369","PA14_48940"
"ABJ10368","ABJ10368","PA14_48950"
"ABJ10367","ABJ10367","PA14_48960"
"ABJ10366","ABJ10366","PA14_48970"
"ABJ10365","ABJ10365","PA14_48980"
"ABJ10364","ABJ10364","PA14_48990"
"ABJ10363","ABJ10363","PA14_49000"
"ABJ10362","ABJ10362","PA14_49010"
"ABJ10361","ABJ10361","PA14_49020"
"ABJ10360","ABJ10360","PA14_49030"
"ABJ10359","ABJ10359","PA14_49040"
"ABJ10358","ABJ10358","PA14_49050"
"ABJ10357","ABJ10357","PA14_49060"
"ABJ10356","ABJ10356","PA14_49070"
"ABJ10355","ABJ10355","PA14_49080"
"ABJ10354","ABJ10354","PA14_49090"
"ABJ10353","ABJ10353","PA14_49100"
"ABJ10352","ABJ10352","PA14_49110"
"ABJ10351","ABJ10351","PA14_49130"
"ABJ10350","ABJ10350","PA14_49150"
"ABJ10349","ABJ10349","PA14_49160"
"ABJ10348","ABJ10348","PA14_49170"
"ABJ10347","ABJ10347","PA14_49180"
"ABJ10346","ABJ10346","PA14_49200"
"ABJ10345","ABJ10345","PA14_49210"
"ABJ10344","ABJ10344","PA14_49220"
"ABJ10343","ABJ10343","PA14_49230"
"ABJ10342","ABJ10342","PA14_49250"
"ABJ10341","ABJ10341","PA14_49260"
"ABJ10340","ABJ10340","PA14_49270"
"ABJ10339","ABJ10339","PA14_49280"
"ABJ10338","ABJ10338","PA14_49290"
"ABJ10337","ABJ10337","PA14_49300"
"ABJ10336","ABJ10336","PA14_49310"
"ABJ10335","ABJ10335","PA14_49320"
"ABJ10334","ABJ10334","PA14_49330"
"ABJ10333","ABJ10333","PA14_49340"
"ABJ10332","ABJ10332","PA14_49350"
"ABJ10331","ABJ10331","PA14_49360"
"ABJ10330","ABJ10330","PA14_49380"
"ABJ10329","ABJ10329","PA14_49390"
"ABJ10328","ABJ10328","PA14_49400"
"ABJ10327","ABJ10327","PA14_49410"
"ABJ10326","ABJ10326","PA14_49420"
"ABJ10325","ABJ10325","PA14_49440"
"ABJ10324","ABJ10324","PA14_49460"
"ABJ10323","ABJ10323","PA14_49470"
"ABJ10322","ABJ10322","PA14_49480"
"ABJ10321","ABJ10321","PA14_49500"
"ABJ10320","ABJ10320","PA14_49510"
"ABJ10319","ABJ10319","PA14_49520"
"ABJ10318","ABJ10318","PA14_49530"
"ABJ10317","ABJ10317","PA14_49540"
"ABJ10316","ABJ10316","PA14_49560"
"ABJ10315","ABJ10315","PA14_49570"
"ABJ10314","ABJ10314","PA14_49580"
"ABJ10313","ABJ10313","PA14_49590"
"ABJ10312","ABJ10312","PA14_49610"
"ABJ10311","ABJ10311","PA14_49620"
"ABJ10310","ABJ10310","PA14_49630"
"ABJ10309","ABJ10309","PA14_49640"
"ABJ10308","ABJ10308","PA14_49650"
"ABJ10307","ABJ10307","PA14_49660"
"ABJ10306","ABJ10306","PA14_49680"
"ABJ10305","ABJ10305","PA14_49690"
"ABJ10304","ABJ10304","PA14_49700"
"ABJ10303","ABJ10303","PA14_49710"
"ABJ10302","ABJ10302","PA14_49720"
"ABJ10301","ABJ10301","PA14_49730"
"ABJ10300","ABJ10300","PA14_49740"
"ABJ10299","ABJ10299","PA14_49750"
"ABJ10298","ABJ10298","PA14_49760"
"ABJ10297","ABJ10297","PA14_49780"
"ABJ10296","ABJ10296","PA14_49790"
"ABJ10295","ABJ10295","PA14_49800"
"ABJ10294","ABJ10294","PA14_49810"
"ABJ10293","ABJ10293","PA14_49820"
"ABJ10292","ABJ10292","PA14_49840"
"ABJ10291","ABJ10291","PA14_49850"
"ABJ10290","ABJ10290","PA14_49860"
"ABJ10289","ABJ10289","PA14_49870"
"ABJ10288","ABJ10288","PA14_49880"
"ABJ10287","ABJ10287","PA14_49890"
"ABJ10286","ABJ10286","PA14_49900"
"ABJ10285","ABJ10285","PA14_49910"
"ABJ10284","ABJ10284","PA14_49920"
"ABJ10283","ABJ10283","PA14_49930"
"ABJ10282","ABJ10282","PA14_49940"
"ABJ10281","ABJ10281","PA14_49960"
"ABJ10280","ABJ10280","PA14_49970"
"ABJ10279","ABJ10279","PA14_49990"
"ABJ10278","ABJ10278","PA14_50000"
"ABJ10277","ABJ10277","PA14_50010"
"ABJ10276","ABJ10276","PA14_50020"
"ABJ10275","ABJ10275","PA14_50030"
"ABJ10274","ABJ10274","PA14_50040"
"ABJ10273","ABJ10273","PA14_50050"
"ABJ10272","ABJ10272","PA14_50060"
"ABJ10271","ABJ10271","PA14_50070"
"ABJ10270","ABJ10270","PA14_50080"
"ABJ10269","ABJ10269","PA14_50100"
"ABJ10268","ABJ10268","PA14_50110"
"ABJ10267","ABJ10267","PA14_50130"
"ABJ10266","ABJ10266","PA14_50140"
"ABJ10265","ABJ10265","PA14_50160"
"ABJ10264","ABJ10264","PA14_50180"
"ABJ10263","ABJ10263","PA14_50200"
"ABJ10262","ABJ10262","PA14_50220"
"ABJ10261","ABJ10261","PA14_50240"
"ABJ10260","ABJ10260","PA14_50250"
"ABJ10259","ABJ10259","PA14_50270"
"ABJ10258","ABJ10258","PA14_50280"
"ABJ10257","ABJ10257","PA14_50290"
"ABJ10256","ABJ10256","PA14_50300"
"ABJ10255","ABJ10255","PA14_50310"
"ABJ10254","ABJ10254","PA14_50320"
"ABJ10253","ABJ10253","PA14_50330"
"ABJ10252","ABJ10252","PA14_50340"
"ABJ10251","ABJ10251","PA14_50360"
"ABJ10250","ABJ10250","PA14_50380"
"ABJ10249","ABJ10249","PA14_50410"
"ABJ10248","ABJ10248","PA14_50420"
"ABJ10247","ABJ10247","PA14_50430"
"ABJ10246","ABJ10246","PA14_50440"
"ABJ10245","ABJ10245","PA14_50450"
"ABJ10244","ABJ10244","PA14_50460"
"ABJ10243","ABJ10243","PA14_50470"
"ABJ10242","ABJ10242","PA14_50480"
"ABJ10241","ABJ10241","PA14_50500"
"ABJ10240","ABJ10240","PA14_50510"
"ABJ10239","ABJ10239","PA14_50520"
"ABJ10238","ABJ10238","PA14_50530"
"ABJ10237","ABJ10237","PA14_50540"
"ABJ10236","ABJ10236","PA14_50550"
